Time,Cometa_Voltage_1,Cometa_Voltage_2,Cometa_Voltage_3,Cometa_Voltage_4,Cometa_Voltage_5,Cometa_Voltage_6,Cometa_Voltage_7,Cometa_Voltage_8,Cometa_Voltage_9,Cometa_Voltage_10,Cometa_Voltage_11,Cometa_Voltage_12,Cometa_Voltage_13,Cometa_Voltage_14,Cometa_Voltage_15,Cometa_Voltage_16,FP1_Force_Fx,FP1_Force_Fy,FP1_Force_Fz,FP1_Moment_Mx,FP1_Moment_My,FP1_Moment_Mz,FP1_CoP_Cx,FP1_CoP_Cy,FP1_CoP_Cz,FP1_Raw_Pin1,FP1_Raw_Pin2,FP1_Raw_Pin3,FP1_Raw_Pin4,FP1_Raw_Pin5,FP1_Raw_Pin6,FP2_Force_Fx,FP2_Force_Fy,FP2_Force_Fz,FP2_Moment_Mx,FP2_Moment_My,FP2_Moment_Mz,FP2_CoP_Cx,FP2_CoP_Cy,FP2_CoP_Cz,FP3_Force_Fx,FP3_Force_Fy,FP3_Force_Fz,FP3_Moment_Mx,FP3_Moment_My,FP3_Moment_Mz,FP3_CoP_Cx,FP3_CoP_Cy,FP3_CoP_Cz,TS00605_accel_x,TS00605_accel_y,TS00605_accel_z,TS00605_gyro_x,TS00605_gyro_y,TS00605_gyro_z,TS00605_mag_x,TS00605_mag_y,TS00605_mag_z,TS00605_GlobalAngle_x,TS00605_GlobalAngle_y,TS00605_GlobalAngle_z,TS00605_HighG_x,TS00605_HighG_y,TS00605_HighG_z,TS01962_accel_x,TS01962_accel_y,TS01962_accel_z,TS01962_gyro_x,TS01962_gyro_y,TS01962_gyro_z,TS01962_mag_x,TS01962_mag_y,TS01962_mag_z,TS01962_GlobalAngle_x,TS01962_GlobalAngle_y,TS01962_GlobalAngle_z,TS01962_HighG_x,TS01962_HighG_y,TS01962_HighG_z
5.992,0.0293195,0.176542,0.11287,0.0581955,0.0486881,0.0630691,0.0481955,0.0529257,0.073591,0.0311575,0.0703571,0.0569858,0.0551154,0.0615182,-3.13245,0.0657849,0,0,0,0,0,0,0,0,0,0.0233459,0.0132751,0.0109863,0.019989,0.0141907,0.0216675,31.0827,29.2507,-499.485,-92176.9,60003.7,-3900.4,120.131,184.544,0,0,0,0,0,0,0,0,0,0,168.32,-9643.96,1533.12,-19.9364,29.5516,47.071,-4.07993e-05,6.52709e-05,-6.09469e-05,-82.9643,-2.76756,-2.46096,3203.99,-1790.09,8514.95,-3869.63,3514.84,1912.88,-135.185,-27.3007,170.296,-7.0791e-07,-0.000101864,4.38132e-05,103.534,33.7226,-14.3202,-6008.54,5866.11,17677.2
5.993,-0.0103534,0.32089,0.17238,0.0356125,0.0435001,0.0642899,0.0311057,0.0700156,0.0488718,0.058013,0.0682208,0.0463046,0.0541998,0.0483957,-3.12085,0.0605969,0,0,0,0,0,0,0,0,0,0.0212097,0.01297,0.01297,0.0186157,0.0143433,0.0186157,30.5847,28.6558,-497.821,-92208.7,59876.5,-3848.9,120.277,185.225,0,0,0,0,0,0,0,0,0,0,135.794,-9632.03,1489.08,-19.8249,29.4236,47.2161,-4.08605e-05,6.52945e-05,-6.10469e-05,-82.9816,-2.70803,-2.44149,2749.22,-1989.3,8499.17,-3927.01,3541.74,1903.51,-137.633,-30.7227,171.244,-2.751e-07,-0.000102092,4.36652e-05,103.431,33.5402,-14.1899,-5970.11,6007.45,17897.2
5.994,0.00185364,0.19058,0.156511,0.0371384,0.0370914,0.0798538,0.0430075,0.0489584,0.0555856,0.0522147,0.0605914,0.0438632,0.0795294,0.0425973,-3.0821,0.0499158,0,0,0,0,0,0,0,0,0,0.0227356,0.0144958,0.0108337,0.0186157,0.0146484,0.0144958,30.1941,27.9338,-496.383,-92325.2,59695.5,-3789.53,120.261,185.996,0,0,0,0,0,0,0,0,0,0,103.268,-9620.1,1445.04,-19.7134,29.2956,47.3612,-4.09216e-05,6.53181e-05,-6.11469e-05,-82.9988,-2.64849,-2.42203,2294.44,-2188.51,8483.38,-3984.4,3568.63,1894.14,-140.081,-34.1447,172.192,1.57711e-07,-0.00010232,4.35171e-05,103.329,33.3578,-14.0596,-5931.69,6148.79,18117.2
5.995,0.0192487,0.0495886,0.135148,0.0435471,0.0547916,0.0578812,0.0362936,0.0382773,0.0604684,0.0625906,0.0508258,0.0429477,0.061524,0.0398508,-3.02076,0.0706677,0,0,0,0,0,0,0,0,0,0.0257874,0.0132751,0.012207,0.0190735,0.0157166,0.00976562,30.076,27.3233,-494.637,-92340.5,59529.8,-3805.08,120.351,186.683,0,0,0,0,0,0,0,0,0,0,70.7424,-9608.17,1401.01,-19.6019,29.1675,47.5063,-4.09827e-05,6.53417e-05,-6.12468e-05,-83.0161,-2.58895,-2.40256,1839.67,-2387.73,8467.59,-4041.78,3595.52,1884.76,-142.529,-37.5668,173.14,5.90521e-07,-0.000102548,4.3369e-05,103.226,33.1755,-13.9294,-5893.26,6290.13,18337.2
5.996,0.0274884,-0.0123621,0.12935,0.0383591,0.0462466,0.045369,0.0411765,0.0593344,0.0583322,0.0497733,0.0715778,0.0459995,0.0578619,0.0520578,-2.95636,0.05724,0,0,0,0,0,0,0,0,0,0.0230408,0.0112915,0.0132751,0.0196838,0.0166321,0.00915527,29.619,27.0402,-493.29,-92291.3,59420,-3920.91,120.456,187.093,0,0,0,0,0,0,0,0,0,0,52.0847,-9603.66,1361.93,-19.5503,29.0357,47.7211,-4.1052e-05,6.54103e-05,-6.12771e-05,-83.0337,-2.52926,-2.38246,1589.5,-2478.91,8543.93,-4046.3,3620.19,1878.06,-144.912,-40.7898,174.287,1.00654e-06,-0.000102764,4.32256e-05,103.119,32.9868,-13.8011,-5976.25,6140.51,18566.1
5.997,0.0323712,-0.04349,0.118364,0.0371384,0.0435001,0.0621536,0.0326315,0.0559775,0.0619943,0.0393973,0.05815,0.0441684,0.0557257,0.0651804,-2.87244,0.067616,0,0,0,0,0,0,0,0,0,0.0219727,0.0143433,0.0125122,0.0196838,0.014801,0.00854492,29.5452,26.9377,-491.6,-92297.3,59271.5,-3986.47,120.568,187.749,0,0,0,0,0,0,0,0,0,0,50.7624,-9608.43,1329.04,-19.5734,28.8991,48.0229,-4.11316e-05,6.55354e-05,-6.12203e-05,-83.0518,-2.46939,-2.36156,1595.08,-2435.06,8735.44,-3984.74,3642.06,1874.71,-147.216,-43.7641,175.686,1.40156e-06,-0.000102967,4.30881e-05,103.005,32.79,-13.6753,-6211.03,5627.18,18806.2
5.998,0.0308453,-0.0682092,0.084184,0.0441574,0.0630313,0.0807693,0.0469748,0.0471274,0.0577219,0.0592337,0.0715778,0.0414218,0.047486,0.0435129,-2.7873,0.0609021,0,0,0,0,0,0,0,0,0,0.0234985,0.0128174,0.0120544,0.0204468,0.0149536,0.00991821,29.221,27.0134,-490.246,-92286.9,59169.3,-3980.88,120.693,188.246,0,0,0,0,0,0,0,0,0,0,49.44,-9613.2,1296.16,-19.5966,28.7625,48.3247,-4.12112e-05,6.56604e-05,-6.11635e-05,-83.0698,-2.40952,-2.34066,1600.66,-2391.21,8926.95,-3923.18,3663.94,1871.35,-149.519,-46.7384,177.084,1.79658e-06,-0.000103169,4.29505e-05,102.89,32.5932,-13.5496,-6445.81,5113.86,19046.3
5.999,0.00368469,-0.102694,0.053056,0.0398849,0.0618106,0.0761917,0.04728,0.0379721,0.0626047,0.0470267,0.0514362,0.0636996,0.0303961,0.0676218,1.90661,0.0557141,0,0,0,0,0,0,0,0,0,0.0236511,0.0126648,0.0114441,0.0193787,0.0152588,0.0123596,28.7921,27.3248,-488.92,-92366.3,59064.4,-4013.08,120.806,188.919,0,0,0,0,0,0,0,0,0,0,48.1176,-9617.96,1263.28,-19.6198,28.626,48.6265,-4.12907e-05,6.57854e-05,-6.11066e-05,-83.0878,-2.34964,-2.31976,1606.24,-2347.36,9118.46,-3861.61,3685.81,1867.99,-151.823,-49.7128,178.482,2.1916e-06,-0.000103372,4.28129e-05,102.776,32.3966,-13.4239,-6680.59,4600.54,19286.4
6,0.0226056,-0.0959802,0.0216229,0.0545334,0.0825626,0.0716141,0.0503317,0.049874,0.0589426,0.0455008,0.0740192,0.0618686,0.0480963,0.052363,3.32537,0.0596814,0,0,0,0,0,0,0,0,0,0.0239563,0.0140381,0.012207,0.0193787,0.0149536,0.0151062,28.9206,27.3095,-487.844,-92429.9,58858.7,-3966.23,120.651,189.466,0,0,0,0,0,0,0,0,0,0,46.7953,-9622.73,1230.39,-19.6429,28.4894,48.9283,-4.13703e-05,6.59105e-05,-6.10498e-05,-83.1059,-2.28975,-2.29885,1611.82,-2303.51,9309.97,-3800.05,3707.68,1864.64,-154.126,-52.6871,179.88,2.58662e-06,-0.000103575,4.26754e-05,102.661,32.2001,-13.2983,-6915.37,4087.22,19526.6
6.001,0.0219952,-0.0129724,-0.129439,0.0502609,0.0508243,0.0621536,0.0600974,0.0477377,0.058027,0.0409232,0.0575397,0.0484409,0.0496222,0.0789133,3.34308,0.0474744,0,0,0,0,0,0,0,0,0,0.0242615,0.0134277,0.0131226,0.0189209,0.0149536,0.0183105,28.6256,26.9157,-486.465,-92419.3,58693,-3977.57,120.652,189.981,0,0,0,0,0,0,0,0,0,0,29.8502,-9623.8,1147.8,-19.8814,28.0335,49.0384,-4.14499e-05,6.60355e-05,-6.0993e-05,-83.1267,-2.23106,-2.27595,1866.37,-2552.96,8908.77,-3630.49,3728.39,1830.84,-156.317,-55.0183,181.557,2.81441e-06,-0.000103666,4.25842e-05,102.536,31.9899,-13.1738,-6381.91,4351.57,19169.4
6.002,0.0268781,0.155179,-0.21794,0.0514816,0.0550967,0.0545242,0.0329367,0.0636069,0.0577219,0.0430594,0.0691364,0.0579013,0.082276,0.0422922,3.32141,0.0770764,0,0,0,0,0,0,0,0,0,0.0228882,0.0151062,0.0126648,0.0186157,0.0146484,0.0193787,28.1855,26.5751,-485.227,-92487,58620.4,-4022.76,120.81,190.605,0,0,0,0,0,0,0,0,0,0,12.9052,-9624.86,1065.2,-20.1199,27.5776,49.1485,-4.15294e-05,6.61606e-05,-6.09361e-05,-83.1476,-2.17235,-2.25306,2120.92,-2802.4,8507.58,-3460.94,3749.09,1797.05,-158.509,-57.3496,183.234,3.04221e-06,-0.000103757,4.24931e-05,102.411,31.7797,-13.0494,-5848.46,4615.93,18812.1
6.003,0.0174176,0.179899,-0.342147,0.0569748,0.0575381,0.0624588,0.0372092,0.0523154,0.0607736,0.0558768,0.0731036,0.0447787,0.0331427,0.0584665,3.32751,0.0380139,0,0,0,0,0,0,0,0,0,0.0215149,0.0128174,0.0109863,0.0192261,0.0152588,0.0215149,27.9957,26.0708,-483.903,-92515.5,58557.7,-4021.95,121.011,191.186,0,0,0,0,0,0,0,0,0,0,-4.03989,-9625.92,982.603,-20.3584,27.1218,49.2586,-4.1609e-05,6.62856e-05,-6.08793e-05,-83.1684,-2.11364,-2.23015,2375.47,-3051.85,8106.38,-3291.38,3769.8,1763.25,-160.7,-59.6808,184.911,3.27e-06,-0.000103848,4.2402e-05,102.286,31.5697,-12.925,-5315.01,4880.29,18454.9
6.004,0.0262677,0.134733,-0.358626,0.0292038,0.0477725,0.0740555,0.0570456,0.041329,0.051008,0.0421439,0.0520465,0.0200595,0.0654913,0.0557199,3.25366,0.0526624,0,0,0,0,0,0,0,0,0,0.0227356,0.0128174,0.0134277,0.0186157,0.0144958,0.0213623,27.9689,25.5319,-482.467,-92590.3,58439.3,-4058.92,121.126,191.91,0,0,0,0,0,0,0,0,0,0,-20.9849,-9626.99,900.006,-20.597,26.6659,49.3687,-4.16886e-05,6.64106e-05,-6.08224e-05,-83.1893,-2.05493,-2.20725,2630.01,-3301.29,7705.19,-3121.82,3790.5,1729.46,-162.891,-62.0121,186.587,3.4978e-06,-0.000103939,4.23109e-05,102.161,31.3598,-12.8008,-4781.55,5144.64,18097.7
6.005,0.019859,0.0892615,-0.328719,0.0585007,0.0373965,0.0603226,0.0411765,0.0510947,0.0629098,0.0363455,0.0505206,0.0566806,0.0456549,0.0554147,3.15844,0.062428,0,0,0,0,0,0,0,0,0,0.0233459,0.0126648,0.0138855,0.0190735,0.014801,0.0204468,27.7267,25.0801,-481.933,-92705.5,58366.3,-4054.72,121.109,192.362,0,0,0,0,0,0,0,0,0,0,-52.4849,-9638.75,868.81,-20.6688,26.001,49.4931,-4.17585e-05,6.65204e-05,-6.07725e-05,-83.2099,-1.99729,-2.18226,2754.6,-3152.48,7525.79,-2929.17,3838,1694.24,-164.955,-64.1383,188.544,3.72559e-06,-0.00010403,4.22198e-05,102.031,31.1419,-12.6757,-4400.58,5370.89,17827.6
6.006,0.0247418,0.126493,-0.275008,0.0536179,0.057233,0.067952,0.031716,0.0452963,0.0537546,0.040618,0.047774,0.0908603,0.0487067,0.041987,3.05651,0.0599866,0,0,0,0,0,0,0,0,0,0.0234985,0.0154114,0.0144958,0.0190735,0.0146484,0.0219727,27.2718,24.8983,-481.338,-92837.1,58306.8,-4000.02,121.135,192.873,0,0,0,0,0,0,0,0,0,0,-95.6288,-9659.09,878.735,-20.6073,25.1688,49.6289,-4.18206e-05,6.6618e-05,-6.07282e-05,-83.2302,-1.94052,-2.15561,2775.23,-2685.05,7523.82,-2718.06,3906.94,1657.89,-166.916,-66.1005,190.724,3.95339e-06,-0.000104121,4.21286e-05,101.897,30.9175,-12.5499,-4141.6,5566.64,17627.1
6.007,0.0363385,0.106351,-0.119673,0.0420212,0.052045,0.0392654,0.0604025,0.0333945,0.0687082,0.0436697,0.0465533,0.0350131,0.0444342,0.0361887,2.97168,0.0563245,0,0,0,0,0,0,0,0,0,0.0254822,0.0140381,0.0114441,0.0190735,0.0149536,0.0216675,27.1998,24.8657,-480.153,-92937.7,58158.4,-4020.17,121.125,193.558,0,0,0,0,0,0,0,0,0,0,-138.773,-9679.42,888.66,-20.5457,24.3367,49.7647,-4.18827e-05,6.67156e-05,-6.06838e-05,-83.2506,-1.88374,-2.12895,2795.85,-2217.63,7521.85,-2506.94,3975.88,1621.53,-168.878,-68.0627,192.904,4.18118e-06,-0.000104212,4.20375e-05,101.763,30.6933,-12.4242,-3882.62,5762.39,17426.7
6.008,0.0433575,0.0691199,0.0149091,0.0200485,0.0499088,0.080159,0.0747458,0.056893,0.051008,0.0662527,0.0547931,0.059122,0.026734,0.0554147,2.84533,0.0633435,0,0,0,0,0,0,0,0,0,0.022583,0.0143433,0.01297,0.019989,0.0154114,0.0222778,26.9471,24.8681,-479.222,-92893.9,58066.4,-4002.33,121.168,193.843,0,0,0,0,0,0,0,0,0,0,-181.916,-9699.76,898.585,-20.4842,23.5045,49.9005,-4.19448e-05,6.68132e-05,-6.06394e-05,-83.271,-1.82695,-2.10229,2816.48,-1750.2,7519.88,-2295.82,4044.82,1585.17,-170.839,-70.025,195.084,4.40898e-06,-0.000104304,4.19464e-05,101.628,30.4692,-12.2987,-3623.64,5958.14,17226.2
6.009,0.0482404,0.0544714,0.181535,0.0536179,0.0499088,0.0426224,0.024697,0.0495688,0.0616891,0.0421439,0.0599811,0.0557651,0.0435187,0.0761667,-1.86536,0.0663953,0,0,0,0,0,0,0,0,0,0.0221252,0.0138855,0.0137329,0.0193787,0.0149536,0.0210571,26.5385,25.2871,-478.318,-93049.3,57961,-4039.21,121.177,194.534,0,0,0,0,0,0,0,0,0,0,-220.323,-9722.27,909.235,-20.4343,22.6914,50.0614,-4.2e-05,6.69e-05,-6.06e-05,-83.2913,-1.77031,-2.07526,2803.8,-1378.08,7564.38,-2083.34,4112.11,1549.58,-172.749,-71.9775,197.267,4.63957e-06,-0.000104394,4.18528e-05,101.493,30.2436,-12.173,-3428.64,6120.25,17086.6
6.01,0.0656354,0.0175452,0.183061,0.0340866,0.0492984,0.0639847,0.0573508,0.0605551,0.056196,0.0345145,0.0239703,0.0545444,0.0636603,0.06457,-3.13581,0.0477795,0,0,0,0,0,0,0,0,0,0.0245667,0.0106812,0.0123596,0.0187683,0.0140381,0.0227356,26.298,25.0175,-477.644,-93113.8,57956.9,-4093.34,121.339,194.944,0,0,0,0,0,0,0,0,0,0,-220.83,-9762.15,925.68,-20.4774,22.0306,50.4226,-4.2e-05,6.69e-05,-6.06e-05,-83.3116,-1.71488,-2.04528,2524.69,-1768.44,7980.62,-1859.96,4166.26,1520.13,-174.246,-73.8527,199.472,4.89255e-06,-0.000104483,4.1739e-05,101.353,30.0052,-12.0461,-3745.54,6013.25,17433.7
6.011,0.0573956,0.0270056,0.135759,0.0282883,0.0337344,0.0581863,0.0485007,0.0425497,0.0641306,0.0384817,0.0596759,0.0438632,0.0453497,0.0438181,-3.12421,0.0438123,0,0,0,0,0,0,0,0,0,0.0234985,0.0125122,0.012207,0.0192261,0.0144958,0.0189209,26.0293,25.1441,-477.275,-93287.8,57897.1,-4080.75,121.308,195.459,0,0,0,0,0,0,0,0,0,0,-221.337,-9802.03,942.125,-20.5206,21.3698,50.7838,-4.2e-05,6.69e-05,-6.06e-05,-83.3319,-1.65944,-2.01529,2245.58,-2158.79,8396.86,-1636.58,4220.4,1490.68,-175.743,-75.728,201.678,5.14554e-06,-0.000104572,4.16252e-05,101.212,29.767,-11.9194,-4062.44,5906.25,17780.8
6.012,0.0503766,0.0651526,0.139726,0.0603317,0.0245792,0.0630691,0.0509421,0.0541464,0.0708444,0.0455008,0.0670001,0.0722446,0.0575568,0.0465646,-3.1175,0.059071,0,0,0,0,0,0,0,0,0,0.0234985,0.0141907,0.0138855,0.0192261,0.0151062,0.0212097,25.5662,24.5451,-476.854,-93434.5,57926.1,-4055.88,121.476,195.94,0,0,0,0,0,0,0,0,0,0,-221.844,-9841.92,958.57,-20.5637,20.709,51.1449,-4.2e-05,6.69e-05,-6.06e-05,-83.3521,-1.604,-1.9853,1966.47,-2549.15,8813.09,-1413.19,4274.55,1461.23,-177.241,-77.6032,203.884,5.39852e-06,-0.00010466,4.15114e-05,101.071,29.5289,-11.7927,-4379.34,5799.26,18128
6.013,0.0421368,0.0743079,0.11226,0.0447678,0.0511295,0.0716141,0.054299,0.0587241,0.0656564,0.0601492,0.0776813,0.0566806,0.0352789,0.0496164,-3.1352,0.0630383,0,0,0,0,0,0,0,0,0,0.0227356,0.0106812,0.0117493,0.0196838,0.0146484,0.0204468,25.2369,24.3106,-476.148,-93586.4,57862.3,-4055.69,121.522,196.549,0,0,0,0,0,0,0,0,0,0,-222.351,-9881.8,975.014,-20.6068,20.0482,51.5061,-4.2e-05,6.69e-05,-6.06e-05,-83.3723,-1.54855,-1.9553,1687.37,-2939.5,9229.33,-1189.81,4328.7,1431.78,-178.738,-79.4784,206.089,5.6515e-06,-0.000104749,4.13976e-05,100.929,29.2909,-11.6661,-4696.24,5692.26,18475.1
6.014,0.0549542,0.0801062,0.0689252,0.0362228,0.0499088,0.0636795,0.0304953,0.0513998,0.0558908,0.0522147,0.0703571,0.0252475,0.0535895,0.0596872,-3.10529,0.05724,0,0,0,0,0,0,0,0,0,0.0239563,0.0125122,0.00991821,0.0190735,0.0143433,0.0215149,25.0434,23.4789,-475.502,-93760.3,57737.6,-4047.57,121.425,197.182,0,0,0,0,0,0,0,0,0,0,-220.444,-9906.41,981.887,-20.5819,19.555,51.731,-4.2e-05,6.69e-05,-6.06e-05,-83.3923,-1.4939,-1.92417,1368.93,-3210.73,9281.97,-998.896,4398.64,1402.67,-180.02,-81.2136,208.247,5.96362e-06,-0.000104832,4.12306e-05,100.785,29.0441,-11.5385,-4413.93,5637.7,18326.2
6.015,0.0454938,0.0685095,0.00209167,0.0493454,0.0599796,0.0694778,0.0512473,0.0538412,0.0610788,0.0543509,0.0727985,0.052103,0.0676276,0.0319162,-3.01618,0.0633435,0,0,0,0,0,0,0,0,0,0.0239563,0.0141907,0.00930786,0.0198364,0.0149536,0.0224304,24.7619,22.8467,-475.225,-93864.6,57678.8,-4089.68,121.372,197.516,0,0,0,0,0,0,0,0,0,0,-217.33,-9923.39,983.973,-20.5229,19.1456,51.8877,-4.2e-05,6.69e-05,-6.06e-05,-83.4122,-1.43965,-1.89247,1030.83,-3422.38,9152.81,-824.21,4476.48,1373.73,-181.196,-82.8789,210.381,6.30531e-06,-0.000104911,4.1037e-05,100.638,28.7928,-11.4104,-3832.03,5609.37,17929.4
6.016,0.0738751,0.0651526,-0.0909869,0.0350021,0.0459415,0.0447586,0.0390402,0.0385825,0.0622995,0.0470267,0.0682208,0.0530185,0.0484015,0.0584665,-2.94751,0.0563245,0,0,0,0,0,0,0,0,0,0.0247192,0.0135803,0.00930786,0.0189209,0.0161743,0.0230408,24.2858,22.4857,-474.947,-94057.4,57626.7,-4148.56,121.333,198.038,0,0,0,0,0,0,0,0,0,0,-214.216,-9940.37,986.059,-20.464,18.7363,52.0444,-4.2e-05,6.69e-05,-6.06e-05,-83.4321,-1.3854,-1.86077,692.729,-3634.04,9023.66,-649.525,4554.33,1344.78,-182.371,-84.5441,212.515,6.64701e-06,-0.000104991,4.08434e-05,100.492,28.5417,-11.2824,-3250.12,5581.04,17532.5
6.017,0.0641095,0.0340247,-0.0293414,0.0389694,0.0492984,0.0539139,0.0427023,0.0419394,0.0635202,0.0335989,0.0532672,0.0624789,0.0334479,0.0563303,-2.88922,0.0508313,0,0,0,0,0,0,0,0,0,0.0254822,0.0149536,0.00839233,0.0193787,0.0158691,0.022583,24.2872,22.5404,-474.805,-94126.9,57589,-4152.77,121.29,198.243,0,0,0,0,0,0,0,0,0,0,-211.101,-9957.34,988.145,-20.405,18.3269,52.2011,-4.2e-05,6.69e-05,-6.06e-05,-83.452,-1.33114,-1.82907,354.629,-3845.69,8894.5,-474.839,4632.17,1315.84,-183.547,-86.2094,214.65,6.9887e-06,-0.000105071,4.06497e-05,100.345,28.2908,-11.1546,-2668.21,5552.71,17135.7
6.018,0.0717389,0.0334143,0.0207074,0.0206589,0.041669,0.0432327,0.04728,0.044686,0.0461252,0.0519095,0.0474689,0.0362338,0.0380255,0.0499216,-2.805,0.0627332,0,0,0,0,0,0,0,0,0,0.0248718,0.0140381,0.00930786,0.019989,0.0146484,0.022583,24.1056,22.4828,-474.658,-94404.4,57570.3,-4073.88,121.288,198.889,0,0,0,0,0,0,0,0,0,0,-206.653,-9970.1,987.223,-20.4145,17.9214,52.3478,-4.20108e-05,6.69025e-05,-6.05981e-05,-83.4721,-1.27719,-1.79706,139.734,-4067.28,8898.85,-329.162,4711.73,1287.87,-184.718,-87.8434,216.769,7.33039e-06,-0.00010515,4.04561e-05,100.197,28.0372,-11.0264,-2120.99,5605.16,16963.9
6.019,0.0561749,-0.0230432,0.00544861,0.0743698,0.0557071,0.0661209,0.0521628,0.0388876,0.0433786,0.0464163,0.0502155,0.0444736,0.03711,0.057551,1.45282,0.0496106,0,0,0,0,0,0,0,0,0,0.0247192,0.0140381,0.00961304,0.0193787,0.0146484,0.0204468,23.7303,22.7541,-474.487,-94591.1,57545.7,-4094.87,121.28,199.354,0,0,0,0,0,0,0,0,0,0,-197.533,-9968.1,975.77,-20.6632,17.5295,52.4591,-4.20591e-05,6.69139e-05,-6.05896e-05,-83.4932,-1.22432,-1.764,356.058,-4323.64,9370.48,-285.015,4797.29,1263.27,-185.874,-89.368,218.838,7.67209e-06,-0.00010523,4.02625e-05,100.045,27.7737,-10.8966,-1695.18,5940.34,17580.1
6.02,0.0723492,-0.00869995,-0.0122516,0.0456833,0.0410587,0.0719192,0.0567404,0.0681845,0.0452097,0.0439749,0.0688312,0.0420322,0.0541998,0.0425973,3.35101,0.0734143,0,0,0,0,0,0,0,0,0,0.0241089,0.0141907,0.0120544,0.0202942,0.0146484,0.0196838,23.5099,22.5021,-474.349,-94761.9,57465.9,-4153.83,121.147,199.772,0,0,0,0,0,0,0,0,0,0,-188.414,-9966.1,964.318,-20.912,17.1377,52.5704,-4.21075e-05,6.69253e-05,-6.0581e-05,-83.5144,-1.17144,-1.73094,572.383,-4580,9842.1,-240.868,4882.86,1238.68,-187.03,-90.8926,220.906,8.01378e-06,-0.00010531,4.00689e-05,99.8927,27.5104,-10.767,-1269.37,6275.51,18196.4
6.021,0.0644147,0.00472778,0.00270203,0.0661301,0.0541812,0.0639847,0.0356833,0.0300375,0.0607736,0.0149832,0.0682208,0.0441684,0.0368048,0.0584665,3.32202,0.0612073,0,0,0,0,0,0,0,0,0,0.0233459,0.0140381,0.0105286,0.0193787,0.0154114,0.0192261,23.3253,22.2841,-474.265,-94894.7,57466.2,-4154.2,121.169,200.088,0,0,0,0,0,0,0,0,0,0,-179.295,-9964.11,952.865,-21.1608,16.7458,52.6817,-4.21559e-05,6.69367e-05,-6.05725e-05,-83.5355,-1.11856,-1.69788,788.707,-4836.36,10313.7,-196.72,4968.42,1214.09,-188.187,-92.4172,222.974,8.35547e-06,-0.00010539,3.98752e-05,99.7402,27.2473,-10.6375,-843.559,6610.69,18812.6
6.022,0.0634991,0.029447,0.0655682,0.0472092,0.0425845,0.0771072,0.0478903,0.0599448,0.0751169,0.050994,0.0593707,0.0472202,0.049317,0.057551,3.33087,0.0480847,0,0,0,0,0,0,0,0,0,0.0239563,0.0135803,0.0126648,0.0201416,0.0149536,0.0190735,23.2872,22.1392,-474.038,-95024.9,57417.4,-4146.06,121.124,200.458,0,0,0,0,0,0,0,0,0,0,-170.176,-9962.11,941.413,-21.4096,16.3539,52.793,-4.22043e-05,6.69481e-05,-6.05639e-05,-83.5566,-1.06568,-1.66481,1005.03,-5092.72,10785.4,-152.573,5053.98,1189.5,-189.343,-93.9418,225.043,8.69716e-06,-0.000105469,3.96816e-05,99.5874,26.9844,-10.5082,-417.747,6945.86,19428.8
6.023,0.0680768,0.0541663,0.166887,0.0484299,0.0444156,0.0633743,0.0494162,0.0459067,0.0522287,0.0592337,0.0654742,0.0380649,0.059693,0.0581613,3.32019,0.0523572,0,0,0,0,0,0,0,0,0,0.0227356,0.0132751,0.012207,0.0196838,0.0157166,0.0190735,22.9704,21.6164,-473.763,-95197.3,57410.1,-4263.72,121.179,200.939,0,0,0,0,0,0,0,0,0,0,-179.284,-9943.04,890.044,-21.5171,15.9313,52.9432,-4.23654e-05,6.6986e-05,-6.05355e-05,-83.5789,-1.01355,-1.63015,1414.43,-4809.91,10320.9,-98.6802,5127.99,1170.87,-190.265,-95.4996,226.975,9.05485e-06,-0.000105529,3.95383e-05,99.4319,26.7121,-10.3781,-593.606,7175.79,19694.5
6.024,0.0659406,0.0794958,0.351518,0.0395798,0.0358707,0.0319412,0.0631491,0.0559775,0.0479562,0.0464163,0.0358722,0.0255527,0.0487067,0.041987,3.24817,0.0648694,0,0,0,0,0,0,0,0,0,0.0231934,0.0128174,0.0125122,0.0202942,0.0152588,0.0177002,22.9412,20.9798,-473.762,-95469.6,57449.3,-4239.83,121.262,201.514,0,0,0,0,0,0,0,0,0,0,-193.6,-9919.09,827.272,-21.5843,15.4998,53.1045,-4.25586e-05,6.70314e-05,-6.05014e-05,-83.6015,-0.961635,-1.59502,1878.98,-4373.04,9588.99,-42.0027,5198.69,1153.95,-191.12,-97.0668,228.867,9.41711e-06,-0.000105582,3.94093e-05,99.2753,26.4372,-10.2479,-941.37,7375.64,19860.1
